gene,entrez_id,chromosome,
SLC16A9,220963,10,
SCP2,6342,1,
SPG21,51324,15,
SPSB4,92369,3,
POLR2J4,84820,7,
KCNJ2,3759,17,
NAA11,84779,4,
GATAD1,57798,7,
PFKL,5211,21,
ZCCHC10,54819,5,
MAD2L1BP,9587,6,
HLA-DQA2,3118,6,
SNX17,9784,2,
CXorf57,55086,X,
SOX21,11166,13,
CYB5D2,124936,17,
ATP5G3,518,2,
TEP1,7011,14,
RNF144B,255488,6,
RBPMS,11030,8,
TM9SF4,9777,20,
AZGP1,563,7,
RPL11,6135,1,
PCMT1,5110,6,
CRYGS,1427,3,
F13A1,2162,6,
MTMR10,54893,15,
DNAJC25,548645,9,
ACPL2,92370,3,
MVK,4598,12,
SESTD1,91404,2,
PSAP,5660,10,
ODC1,4953,2,
RPL9,6133,4,
DCTN3,11258,9,
KCNJ4,3761,22,
CFDP1,10428,16,
MXRA8,54587,1,
ZFAND2B,130617,2,
STRN3,29966,14,
YRDC,79693,1,
OLFML3,56944,1,
GOLGA1,2800,9,
TMEM64,169200,8,
TAF3,83860,10,
PCNA,5111,20,
MPDU1,9526,17,
ZNF451,26036,6,
PPP1R7,5510,2,
C1orf27,54953,1,
PSMB6,5694,17,
FGFR1,2260,8,
ATIC,471,2,
POLR2I,5438,19,
SPINK8,646424,3,
CARD14,79092,17,
PTPRZ1,5803,7,
HSD11B1L,374875,19,
ISCU,23479,12,
SRY,6736,Y,
RIPK2,8767,8,
KIAA1024,23251,15,
TLE4,7091,9,
SH3GLB2,56904,9,
PHPT1,29085,9,
VSIG10L,147645,19,
ACSF2,80221,17,
SS18,6760,18,
PDE8A,5151,15,
CTAGE9,643854,6,
TJP2,9414,9,
MSX2,4488,5,
UTRN,7402,6,
IDI2-AS1,55853,10,
PPP2R5C,5527,14,
VMA21,203547,X,
TRIM22,10346,11,
PAFAH2,5051,1,
USP40,55230,2,
OSCAR,126014,19,
REEP6,92840,19,
TMEM183A,92703,1,
PCGF5,84333,10,
MED28,80306,4,
TACC1,6867,8,
HEG1,57493,3,
TP53TG1,11257,,
LINC01094,100505702,,
KCNMB4,27345,12,
NT5M,56953,17,
PSMC6,5706,14,
AHRR,57491,5,
AP3D1,8943,19,
CCDC125,202243,5,
MCAM,4162,11,
EPM2A,7957,6,
SH2B1,25970,16,
ABCD3,5825,1,
SERPINI1,5274,3,
CXXC11,285093,2,
NPLOC4,55666,17,
KCNK15,60598,20,
CD163,9332,12,
MOXD1,26002,6,
IFITM4P,340198,,
OLIG2,10215,21,
DCUN1D5,84259,11,
DOLK,22845,9,
HMMR,3161,5,
PPP1R9A,55607,7,
KIAA0430,9665,16,
ATXN7L2,127002,1,
IWS1,55677,2,
HDAC2,3066,6,
CHEK2,11200,22,
RWDD4,201965,4,
GNAT1,2779,3,
HLA-DQA1,3117,6,
RASGRP3,25780,2,
GABRA5,2558,15,
SLC1A6,6511,19,
ZYG11A,440590,1,
DIO2,1734,14,
BATF2,116071,11,
PIGL,9487,17,
LCP1,3936,13,
NELFE,7936,6,
DDA1,79016,19,
CXorf23,256643,X,
VSTM2B,342865,19,
AAMP,14,2,
PI4KA,5297,22,
AUP1,550,2,
CDC42EP4,23580,17,
RGR,5995,10,
TTYH1,57348,19,
ACAD9,28976,3,
NDUFAF4,29078,6,
HHAT,55733,1,
TMEM155,132332,4,
DYNC1I2,1781,2,
SLC25A28,81894,10,
FERMT2,10979,14,
RQCD1,9125,2,
MKRN3,7681,15,
RND3,390,2,
EIF2D,1939,1,
UBE2A,7319,X,
GAD2,2572,10,
HHIP-AS1,646576,4,
MGLL,11343,3,
CCT6A,908,7,
C7orf61,402573,7,
WBSCR22,114049,7,
C12orf52,84934,12,
PYCR1,5831,17,
LYAR,55646,4,
EFTUD1P1,648809,,
BAD,572,11,
CYBRD1,79901,2,
TLCD1,116238,17,
POP5,51367,12,
NDNL2,56160,15,
SDF4,51150,1,
ABCA2,20,9,
FAM57A,79850,17,
VWA1,64856,1,
PLEKHM2,23207,1,
MYO5A,4644,15,
CRYGB,1419,2,
SNRPF,6636,12,
NIPSNAP3B,55335,9,
ST3GAL2,6483,16,
CXCL16,58191,17,
CCDC169,728591,13,
WEE1,7465,11,
FAM46A,55603,6,
MYO15B,80022,,
LGR5,8549,12,
C1orf192,257177,1,
MTIF3,219402,13,
HBA2,3040,16,
SNORD47,26802,,
HHATL,57467,3,
PRRG4,79056,11,
MSRB3,253827,12,
GYG1,2992,3,
ABCB9,23457,12,
THAP4,51078,2,
PHF11,51131,13,
ACLY,47,17,
CLPTM1,1209,19,
CD69,969,12,
ZNF208,7757,19,
SLC25A11,8402,17,
TFEB,7942,6,
BTF3P11,690,,
NUBP2,10101,16,
UNC50,25972,2,
C9orf37,85026,9,
FAXDC2,10826,5,
PSMF1,9491,20,
ADAMTS3,9508,4,
ZFP91,80829,11,
SRBD1,55133,2,
STK17B,9262,2,
FAM174A,345757,5,
KCNA1,3736,12,
LSM2,57819,6,
SND1,27044,7,
SLC8A1-AS1,100128590,2,
B3GNT8,374907,19,
HAGH,3029,16,
CLCN6,1185,1,
CYB561D2,11068,3,
ZNF226,7769,19,
TUBA1B,10376,12,
KLHL5,51088,4,
TPP1,1200,11,
PSMD5,5711,9,
RTN4RL2,349667,11,
SNRPB2,6629,20,
ZBED3,84327,5,
GALT,2592,9,
OR13C5,138799,9,
HLA-DPA1,3113,6,
SLC35C2,51006,20,
NIPAL3,57185,1,
TIAM2,26230,6,
PLAU,5328,10,
ATP5F1,515,1,
COA3,28958,17,
SIL1,64374,5,
SMIM3,85027,5,
DNER,92737,2,
CHODL,140578,21,
ZDHHC21,340481,9,
ARSA,410,22,
CENPP,401541,9,
CSAG1,158511,X,
MAP4,4134,3,
NRARP,441478,9,
MDGA1,266727,6,
PRKD2,25865,19,
DLEU1,10301,13,
TAS2R1,50834,5,
TLR5,7100,1,
DNAJA4,55466,15,
PRR7-AS1,340037,,
CDC123,8872,10,
CLK1,1195,2,
CLNS1A,1207,11,
TAF9B,51616,X,
KCNG3,170850,2,
GABARAPL3,23766,15,
B3GNT9,84752,16,
C2orf49,79074,2,
CXorf36,79742,X,
DES,1674,2,
C1orf106,55765,1,
DHFRL1,200895,3,
COPS8,10920,2,
SPECC1L,23384,22,
TUSC2,11334,3,
BBS4,585,15,
SCAF8,22828,6,
NHSL1,57224,6,
KLHL21,9903,1,
SLC26A2,1836,5,
C3orf14,57415,3,
DHRS1,115817,14,
TBCA,6902,5,
ANKRD27,84079,19,
ARL6IP6,151188,2,
SNUPN,10073,15,
GUF1,60558,4,
OSBPL8,114882,12,
SMAD6,4091,15,
NEXN,91624,1,
TMEM55B,90809,14,
TIPIN,54962,15,
CD109,135228,6,
LEPROT,54741,1,
LCE1D,353134,1,
ARCN1,372,11,
PLCXD2,257068,3,
TMEM42,131616,3,
NUP160,23279,11,
MNX1,3110,7,
BRMS1L,84312,14,
MFNG,4242,22,
TSEN15,116461,1,
ZNF259,8882,11,
TRUB2,26995,9,
KRTAP10-1,386677,21,
ZBTB41,360023,1,
37316,54996,1,
MYH11,4629,16,
PPAPDC1A,196051,10,
EID3,493861,12,
PRPF6,24148,20,
NLRP14,338323,11,
PSMC4,5704,19,
NPSR1-AS1,404744,7,
EFEMP2,30008,11,
RPL31,6160,2,
LMCD1-AS1,100288428,3,
FAM150B,285016,2,
ETAA1,54465,2,
HYOU1,10525,11,
CSF3,1440,17,
RBBP9,10741,20,
PDK3,5165,X,
ABHD4,63874,14,
KCNAB2,8514,1,
MAP3K11,4296,11,
ABCB1,5243,7,
ARSE,415,X,
RAB30-AS1,100506233,11,
AMFR,267,16,
TM7SF2,7108,11,
RPL34,6164,4,
CERK,64781,22,
SENP5,205564,3,
MPP1,4354,X,
DEPDC7,91614,11,
SGPL1,8879,10,
FTHL17,53940,X,
THAP9,79725,4,
SEPW1,6415,19,
HLA-C,3107,6,
PFKFB4,5210,3,
DUSP2,1844,2,
IRAK4,51135,12,
SCARA5,286133,8,
CLPTM1L,81037,5,
ARRDC2,27106,19,
KCNQ5,56479,6,
NUDT21,11051,16,
FDX1L,112812,19,
ZNF667-AS1,100128252,,
ZNF652,22834,17,
DNAJA1,3301,9,
TGFBR1,7046,9,
ARHGAP1,392,11,
TBR1,10716,2,
NDUFA7,4701,19,
ALKBH2,121642,12,
NDUFS5,4725,1,
ANKRD13A,88455,12,
SSSCA1,10534,11,
FARSA,2193,19,
SKA2,348235,17,
SNTB1,6641,8,
LIPI,149998,21,
RESP18,389075,2,
TSGA10,80705,2,
ANP32A,8125,15,
DLAT,1737,11,
SHROOM4,57477,X,
TFG,10342,3,
CDC27,996,17,
MPDZ,8777,9,
TMEM87A,25963,15,
MTX1,4580,1,
HGS,9146,17,
C7orf10,79783,7,
NUDT16L1,84309,16,
PUF60,22827,8,
TTC29,83894,4,
SLPI,6590,20,
TMEM14E,645843,3,
HEY2,23493,6,
PDRG1,81572,20,
CLIP1,6249,12,
HIST1H2AC,8334,6,
LCA5,167691,6,
MEX3B,84206,15,
PCF11,51585,11,
MDGA2,161357,14,
DCN,1634,12,
RTN4RL1,146760,17,
CCDC7,221016,,
CRAT,1384,9,
NSF,4905,17,
LACC1,144811,13,
SLC1A3,6507,5,
COTL1,23406,16,
CHDH,55349,3,
RAP1GAP,5909,1,
CD99P1,401577,X,
BTBD7,55727,14,
B3GALT4,8705,6,
CXorf30,645090,,
UBIAD1,29914,1,
GLOD5,392465,X,
SERINC5,256987,5,
EPB41L4A-AS2,54508,5,
R3HCC1,203069,8,
DNAJB14,79982,4,
SAR1B,51128,5,
RCHY1,25898,4,
SLC2A3,6515,12,
CAPN9,10753,1,
RNF25,64320,2,
CD82,3732,11,
CILP,8483,15,
TERF1,7013,8,
GGCT,79017,7,
SNX27,81609,1,
MRFAP1,93621,4,
FAM219B,57184,15,
PCYT2,5833,17,
TP53TG5,27296,20,
IST1,9798,16,
PPP6R2,9701,22,
COA4,51287,11,
HIST1H2AD,3013,6,
FH,2271,1,
MLLT1,4298,19,
HAX1,10456,1,
SURF4,6836,9,
C1orf168,199920,1,
SLC26A4,5172,7,
PDGFRL,5157,8,
TPM3P9,147804,19,
C10orf54,64115,10,
CUEDC2,79004,10,
MIR5009,100846993,15,
ATP6V1H,51606,8,
NOL6,65083,9,
RRAS,6237,19,
SLC39A9,55334,14,
VCAM1,7412,1,
FAM134B,54463,5,
SDHAF2,54949,11,
HINT2,84681,9,
TMEM80,283232,11,
NOC3L,64318,10,
C6orf132,647024,6,
GLTPD2,388323,17,
PDAP1,11333,7,
C12orf57,113246,12,
RTDR1,27156,22,
APEH,327,3,
TDRD3,81550,13,
HS3ST3B1,9953,17,
TTC16,158248,9,
NUP107,57122,12,
XAF1,54739,17,
XPR1,9213,1,
CASKIN2,57513,17,
SPRYD7,57213,13,
GSTA5,221357,6,
LINC00472,79940,,
DDX3X,1654,X,
TACR3,6870,4,
PMVK,10654,1,
C1orf50,79078,1,
LINC01088,100505875,,
ROPN1B,152015,3,
CLDN5,7122,22,
RASSF3,283349,12,
DNLZ,728489,9,
TMEM189,387521,20,
MED12L,116931,3,
NANOS3,342977,19,
PRPS1L1,221823,7,
GLA,2717,X,
PGAM1P5,100132594,12,
CCS,9973,11,
INF2,64423,14,
P4HA2,8974,5,
SRGN,5552,10,
SLC38A2,54407,12,
CCDC53,51019,12,
C3orf62,375341,3,
HAUS3,79441,4,
TCTA,6988,3,
GGNBP2,79893,17,
ZNF684,127396,1,
DHX32,55760,10,
B4GALT2,8704,1,
ZSCAN29,146050,15,
LINC00265,349114,,
QTRTD1,79691,3,
CNDP1,84735,18,
ABCB10,23456,1,
KIAA1147,57189,7,
KRTAP10-9,386676,21,
CDKL3,51265,5,
SLC25A41,284427,19,
RPL22L1,200916,3,
COX7C,1350,5,
CLMN,79789,14,
ADNP,23394,20,
DDB2,1643,11,
ZFYVE16,9765,5,
SULF2,55959,20,
CHCHD6,84303,3,
ACTR10,55860,14,
RNF114,55905,20,
RPS23,6228,5,
ZC3HAV1,56829,7,
FAH,2184,15,
NES,10763,1,
GLB1,2720,3,
SLC9A3R2,9351,16,
ZNF24,7572,18,
MRPL36,64979,5,
SQRDL,58472,15,
GARS,2617,7,
B3GAT2,135152,6,
HERC6,55008,4,
KRTAP4-11,653240,17,
ZMYND12,84217,1,
SMARCA5,8467,4,
BPGM,669,7,
OXR1,55074,8,
PLOD1,5351,1,
SLC6A17,388662,1,
USMG5,84833,10,
TPST2,8459,22,
NEDD8,4738,14,
EFNA4,1945,1,
OXCT2,64064,1,
KLHL25,64410,15,
PIP4K2A,5305,10,
YTHDF2,51441,1,
PRDM1,639,6,
SDC4,6385,20,
KIAA0947,23379,5,
SLC13A3,64849,20,
ARSK,153642,5,
SLC25A19,60386,17,
ATMIN,23300,16,
SYNPO2L,79933,10,
FUT8,2530,14,
SLC17A8,246213,12,
ZNF800,168850,7,
DDB1,1642,11,
C2orf88,84281,2,
HDAC1,3065,1,
ANKRD29,147463,18,
C5orf51,285636,5,
SF3B5,83443,6,
PSMA2,5683,7,
COPS4,51138,4,
NOTCH4,4855,6,
MYO1E,4643,15,
TMEM99,147184,17,
PMCH,5367,12,
CD58,965,1,
PITHD1,57095,1,
BAP1,8314,3,
GNB2L1,10399,5,
FAM198A,729085,3,
POMGNT2,84892,3,
SUCLG1,8802,2,
C8orf58,541565,8,
TMEM184C,55751,4,
RAB13,5872,1,
BET1,10282,7,
HLA-A,3105,6,
CXorf65,158830,X,
MTMR9,66036,8,
SLC36A4,120103,11,
FADS6,283985,17,
TAGLN,6876,11,
HOXB2,3212,17,
KCTD5,54442,16,
LINC00938,400027,,
DIP2A,23181,21,
AP1B1,162,22,
DOCK4,9732,7,
CDC42SE1,56882,1,
CALM3,808,19,
CLDN25,644672,11,
RUFY3,22902,4,
THAP6,152815,4,
CDIPT,10423,16,
NDUFB2,4708,7,
IGF2R,3482,6,
LINC00163,727699,21,
C21orf119,84996,21,
ZNF688,146542,16,
C8orf82,414919,8,
LINC00886,730091,3,
C16orf80,29105,16,
TREM2,54209,6,
ERGIC2,51290,12,
CYC1,1537,8,
BNIP2,663,15,
LAMTOR1,55004,11,
TIMMDC1,51300,3,
NCKAP5,344148,2,
CHURC1,91612,14,
TMUB1,83590,7,
CPS1,1373,2,
TM2D1,83941,1,
FN3KRP,79672,17,
PTPMT1,114971,11,
NAMPT,10135,7,
SLCO3A1,28232,15,
LRRC39,127495,1,
FGFR2,2263,10,
FAM53C,51307,5,
STOML2,30968,9,
PDK4,5166,7,
C1orf87,127795,1,
ASB1,51665,2,
ZW10,9183,11,
MYL9,10398,20,
HBA1,3039,16,
GRID1,2894,10,
39692,23176,5,
C9orf85,138241,9,
ADAP2,55803,17,
ING5,84289,2,
C1GALT1,56913,7,
C4orf19,55286,4,
SHARPIN,81858,8,
NFKBIB,4793,19,
EIF3J,8669,15,
SLC12A9,56996,7,
TALDO1,6888,11,
NGDN,25983,14,
NSUN5P2,260294,7,
NEBL,10529,10,
PNOC,5368,8,
DDX52,11056,17,
FAM72A,729533,1,
FRMD5,84978,15,
DOK5,55816,20,
ALG9,79796,11,
KATNAL2,83473,18,
LEMD1,93273,1,
HTR7,3363,10,
NACA2,342538,17,
EIF3G,8666,19,
RPLP0P2,113157,11,
FAM134A,79137,2,
SH3BP2,6452,4,
PSENEN,55851,19,
SYTL3,94120,6,
NPFFR2,10886,4,
PYCR2,29920,1,
PLXNB1,5364,3,
RPS12,6206,6,
FAM32A,26017,19,
JAGN1,84522,3,
MANBA,4126,4,
RGS5,8490,1,
KLC1,3831,14,
PPARA,5465,22,
FCGBP,8857,19,
SF3A1,10291,22,
CCDC92,80212,12,
NRG2,9542,5,
GRAMD1C,54762,3,
TXNL4A,10907,18,
GRSF1,2926,4,
PLAC8,51316,4,
ACER1,125981,19,
ALKBH3,221120,11,
ATP6V1B2,526,8,
SLC25A42,284439,19,
TBCE,6905,1,
GCLC,2729,6,
NDUFB9,4715,8,
REST,5978,4,
ST3GAL4,6484,11,
STOM,2040,9,
NANOS1,340719,10,
NGFR,4804,17,
YIPF3,25844,6,
DYNLRB2,83657,16,
MALSU1,115416,7,
TMEM147,10430,19,
SLC18A1,6570,8,
RRAD,6236,16,
PRPF38A,84950,1,
C5orf64,285668,5,
CPSF3,51692,2,
LMO7,4008,13,
RRM2B,50484,8,
HLA-J,3137,,
CD68,968,17,
BCAP31,10134,X,
HHLA3,11147,1,
SDF2,6388,17,
CERCAM,51148,9,
FRMPD2,143162,10,
HBB,3043,11,
LIPE,3991,19,
DYNLT3,6990,X,
LINC00294,283267,11,
IMP4,92856,2,
CEP104,9731,1,
CASC2,255082,10,
PTRF,284119,17,
AMIGO2,347902,12,
DYRK2,8445,12,
DNPEP,23549,2,
DRG2,1819,17,
LTF,4057,3,
HPR,3250,16,
PCNP,57092,3,
GRIA3,2892,X,
C6orf52,347744,6,
ZFPM2,23414,8,
PMM1,5372,22,
DNAJC2,27000,7,
LGMN,5641,14,
ADCK2,90956,7,
PSME4,23198,2,
FGF2,2247,4,
ADAMTS4,9507,1,
ZNF826P,664701,,
SMEK2,57223,2,
TFAP2D,83741,6,
PEX11G,92960,19,
POLR3H,171568,22,
TMEM138,51524,11,
CHRNB3,1142,8,
SEC23B,10483,20,
MECR,51102,1,
CASD1,64921,7,
EMC1,23065,1,
SWAP70,23075,11,
POLR2H,5437,3,
SRI,6717,7,
GPT2,84706,16,
COG4,25839,16,
NOL7,51406,6,
NMNAT3,349565,3,
NEK6,10783,9,
USP27X-AS1,158572,X,
C12orf75,387882,12,
CACNA2D3,55799,3,
SRP14,6727,15,
SNX1,6642,15,
GRAMD3,65983,5,
ADPRHL2,54936,1,
PLEKHH3,79990,17,
SDHB,6390,1,
MITD1,129531,2,
ULK3,25989,15,
GABPA,2551,21,
TARS2,80222,1,
UROD,7389,1,
MEPE,56955,4,
NIP7,51388,16,
CRLF1,9244,19,
NPNT,255743,4,
DHRS9,10170,2,
SPAG7,9552,17,
NTMT1,28989,9,
WBSCR16,81554,7,
ATP6AP1,537,X,
DNAJC24,120526,11,
NDUFAF1,51103,15,
ANTXR2,118429,4,
MARCO,8685,2,
SOCS6,9306,18,
STEAP2,261729,7,
DDX1,1653,2,
REC8,9985,14,
VAMP8,8673,2,
BEST1,7439,11,
DUSP23,54935,1,
FAM126A,84668,7,
VTCN1,79679,1,
C11orf74,119710,11,
PWARSN,347746,,
TAF12,6883,1,
KIAA1755,85449,20,
DNAJB6,10049,7,
LGI1,9211,10,
THEM5,284486,1,
PMF1,11243,1,
CLN5,1203,13,
CWC27,10283,5,
MRPL23,6150,11,
GRP,2922,18,
AQR,9716,15,
TCP11L2,255394,12,
MAOA,4128,X,
GUCA2B,2981,1,
ISCA2,122961,14,
LONP2,83752,16,
PSMB7,5695,9,
MAP2K3,5606,17,
EXOC3,11336,5,
TMEM141,85014,9,
DPYSL5,56896,2,
HSPA7,3311,,
OR2B2,81697,6,
PBX3,5090,9,
CA2,760,8,
RPLP0,6175,12,
PCM1,5108,8,
PPFIBP1,8496,12,
SLCO1A2,6579,12,
SPAG9,9043,17,
BCORP1,286554,Y,
UNC5B,219699,10,
PQBP1,10084,X,
TLN1,7094,9,
EVI2A,2123,17,
SLC39A10,57181,2,
CTSF,8722,11,
AUH,549,9,
CD34,947,1,
ARHGAP19,84986,10,
ANP32AP1,723972,,
SORL1,6653,11,
LINC00086,399668,X,
TMX1,81542,14,
CPE,1363,4,
CNGB3,54714,8,
TXNDC9,10190,2,
TRIM59,286827,3,
NIT1,4817,1,
APBB1,322,11,
SUB1,10923,5,
PKN2,5586,1,
KATNA1,11104,6,
HCN3,57657,1,
LEKR1,389170,3,
RAB14,51552,9,
PYROXD1,79912,12,
CHMP2A,27243,19,
GAMT,2593,19,
RNF167,26001,17,
SRPRB,58477,3,
TRUB1,142940,10,
SLC8A3,6547,14,
DTD2,112487,14,
PPA2,27068,4,
AOC3,8639,17,
MRPS31,10240,13,
DHRS4,10901,14,
PPP1R12C,54776,19,
EPHB3,2049,3,
DRAM2,128338,1,
TTPA,7274,8,
GPS1,2873,17,
NXPH3,11248,17,
A2M,2,12,
SORBS1,10580,10,
EFCAB4B,84766,12,
ANKIB1,54467,7,
EIF1,10209,17,
LONP1,9361,19,
SS18L1,26039,20,
TM2D3,80213,15,
CNTROB,116840,17,
MSH6,2956,2,
NDUFAF5,79133,20,
WEE2-AS1,285962,7,
SAMM50,25813,22,
B3GALT5,10317,21,
CCDC78,124093,16,
COL9A3,1299,20,
FUT7,2529,9,
UQCRQ,27089,5,
GBAP1,2630,1,
GOSR1,9527,17,
RRP8,23378,11,
CGNL1,84952,15,
WDR6,11180,3,
HSD17B8,7923,6,
CNDP2,55748,18,
DACT3,147906,19,
S100A8,6279,1,
CYP27C1,339761,2,
TULP4,56995,6,
F5,2153,1,
C11orf49,79096,11,
KLK7,5650,19,
HLA-F,3134,6,
ETHE1,23474,19,
C6orf89,221477,6,
TRPV5,56302,7,
ZNF480,147657,19,
GALNS,2588,16,
TNFAIP6,7130,2,
THAP3,90326,1,
ZNF318,24149,6,
CNPPD1,27013,2,
PRSS8,5652,16,
ELOF1,84337,19,
ARHGDIB,397,12,
DHRS7B,25979,17,
LGALS3BP,3959,17,
ARHGAP23,57636,17,
SERPINI2,5276,3,
HLA-E,3133,6,
EXOSC6,118460,16,
ADTRP,84830,6,
TRIM37,4591,17,
ARHGAP36,158763,X,
COMMD3,23412,10,
GPR108,56927,19,
ZNF257,113835,19,
CEND1,51286,11,
AIMP2,7965,7,
CASC1,55259,12,
SLC46A3,283537,13,
ACOT8,10005,20,
MCC,4163,5,
GALNT10,55568,5,
HYAL2,8692,3,
ICAM2,3384,17,
JMY,133746,5,
ARHGEF4,50649,2,
SYT9,143425,11,
KIF6,221458,6,
PSMA3,5684,14,
ANKDD1A,348094,15,
CDHR1,92211,10,
DSG3,1830,18,
TMEM101,84336,17,
RASSF8,11228,12,
F8,2157,X,
HYI,81888,1,
MYO3A,53904,10,
DDX21,9188,10,
CCDC147,159686,10,
SOHLH1,402381,9,
AQP4,361,18,
SLC25A45,283130,11,
GDAP1,54332,8,
C21orf91,54149,21,
CDK8,1024,13,
ERMARD,55780,6,
CTRL,1506,16,
INTS4,92105,11,
SRSF9,8683,12,
PLEKHB2,55041,2,
CBR1,873,21,
STEAP1B,256227,7,
CNTN4,152330,3,
SRGAP2C,653464,1,
TRAPPC6A,79090,19,
HLA-DRB3,3125,,
GYPE,2996,4,
GSTA2,2939,6,
TSTD3,100130890,6,
MYH15,22989,3,
TOM1L1,10040,17,
ADI1,55256,2,
CPNE2,221184,16,
PODXL,5420,7,
SRM,6723,1,
SBDS,51119,7,
ZNRF3,84133,22,
BAZ2B,29994,2,
PIGX,54965,3,
KRTAP13-4,284827,21,
MOB1A,55233,2,
CUL4A,8451,13,
IFT27,11020,22,
TACO1,51204,17,
MAP9,79884,4,
MRPL24,79590,1,
YARS,8565,1,
MCTP2,55784,15,
LAMP1,3916,13,
SYT11,23208,1,
PREB,10113,2,
CHDC2,286464,X,
RASGRP1,10125,15,
C18orf56,494514,,
OR1L8,138881,9,
KCNC3,3748,19,
WDR83,84292,19,
LSM10,84967,1,
AKR1C2,1646,10,
PDE11A,50940,2,
GPR137B,7107,1,
VEGFB,7423,11,
TARSL2,123283,15,
SYNJ2,8871,6,
PVRIG,79037,7,
FAM47E,100129583,4,
PFKM,5213,12,
APOD,347,3,
NUDT17,200035,1,
FOXN3,1112,14,
TRAPPC3L,100128327,6,
ECSCR,641700,5,
MADCAM1,8174,19,
ZDHHC20,253832,13,
ACSS1,84532,20,
AGFG1,3267,2,
OSBPL7,114881,17,
MOB3B,79817,9,
UTY,7404,Y,
RNF213,57674,17,
SETD7,80854,4,
ZNF664,144348,12,
YIPF2,78992,19,
KCNJ2-AS1,400617,17,
ALDH1B1,219,9,
GMPS,8833,3,
NOP16,51491,5,
RAB34,83871,17,
CD83,9308,6,
GCAT,23464,22,
WSB1,26118,17,
COL4A2,1284,13,
NRAS,4893,1,
C10orf82,143379,10,
ACOT9,23597,X,
SLC25A29,123096,14,
IL11RA,3590,9,
ADRBK2,157,22,
CEP164,22897,11,
CYP4V2,285440,4,
CSNK2B,1460,6,
TMEM55A,55529,8,
CHKA,1119,11,
SFT2D3,84826,2,
GPC3,2719,X,
C2orf68,388969,2,
ANGPTL5,253935,11,
ARPC1A,10552,7,
TMC7,79905,16,
PXN-AS1,100506649,,
GGT5,2687,22,
TUBA8,51807,22,
TMEM235,283999,17,
CHI3L2,1117,1,
TRMT13,54482,1,
AAAS,8086,12,
PSEN2,5664,1,
CD320,51293,19,
COL1A2,1278,7,
LYVE1,10894,11,
POLI,11201,18,
LRRC56,115399,11,
RAB3IP,117177,12,
SNHG8,100093630,4,
APH1A,51107,1,
SERTAD1,29950,19,
ANG,283,14,
DDX18,8886,2,
ZNF581,51545,19,
SPG20,23111,13,
GRAMD4,23151,22,
TMEM14C,51522,6,
NKAP,79576,X,
C7orf49,78996,7,
MLLT4,4301,6,
DYNC2LI1,51626,2,
RPS4Y2,140032,Y,
FLAD1,80308,1,
EEF1A1,1915,6,
WRB,7485,21,
DKK1,22943,10,
DAPK2,23604,15,
C1QTNF7,114905,4,
SERINC1,57515,6,
ARHGAP5,394,14,
C2orf76,130355,2,
ATP5I,521,4,
LSG1,55341,3,
ST14,6768,11,
ZNHIT1,10467,7,
ARRDC4,91947,15,
STOX1,219736,10,
IPO8,10526,12,
OSER1,51526,20,
ANGPTL2,23452,9,
ARSF,416,X,
CNP,1267,17,
METTL13,51603,1,
CNPY2,10330,12,
GPKOW,27238,X,
NCAPG2,54892,7,
ACTB,60,7,
LAMTOR4,389541,7,
RAB5B,5869,12,
TNFSF4,7292,1,
TLR3,7098,4,
SEMA6A,57556,5,
LRRC23,10233,12,
RNF128,79589,X,
MYL12B,103910,18,
SC5D,6309,11,
PKP1,5317,1,
AQP11,282679,11,
KIAA1958,158405,9,
FOSL2,2355,2,
C9orf89,84270,9,
TMCC2,9911,1,
PPP1R3C,5507,10,
SBF1,6305,22,
EIF3D,8664,22,
CNTNAP4,85445,16,
FZD8,8325,10,
PTP4A3,11156,8,
STX12,23673,1,
PPIB,5479,15,
ATG4C,84938,1,
C1orf61,10485,1,
GLI2,2736,2,
MRVI1,10335,11,
ALAS1,211,3,
CRYGN,155051,7,
SLC44A3,126969,1,
CLEC4M,10332,19,
THBS2,7058,6,
APOA1BP,128240,1,
LPP,4026,3,
KAT2B,8850,3,
HLA-G,3135,6,
HLA-DRB5,3127,6,
DPY30,84661,2,
HLA-DRB4,3126,,
SLC35G2,80723,3,
USP48,84196,1,
TRMT61A,115708,14,
ATP5B,506,12,
ARHGAP17,55114,16,
PPAPDC3,84814,9,
C14orf80,283643,14,
ECHDC1,55862,6,
ARHGDIG,398,16,
NDUFS3,4722,11,
C2orf40,84417,2,
HRAS,3265,11,
ATP10A,57194,15,
ATF3,467,1,
IFI27,3429,14,
ACOX2,8309,3,
LMF2,91289,22,
SCUBE1,80274,22,
SEC13,6396,3,
TRAPPC4,51399,11,
RICTOR,253260,5,
ARPC1B,10095,7,
SCFD1,23256,14,
NGB,58157,14,
PSMA7,5688,20,
ADAM15,8751,1,
USP27X,389856,X,
PSMC5,5705,17,
PCP4L1,654790,1,
MYRF,745,11,
MIEF1,54471,22,
PRPSAP1,5635,17,
DDX10,1662,11,
SLC26A4-AS1,286002,7,
FAM122C,159091,X,
MLH1,4292,3,
EMID1,129080,22,
ALG14,199857,1,
PDE10A,10846,6,
WISP1,8840,8,
POLR3G,10622,5,
KARS,3735,16,
VEPH1,79674,3,
COPS6,10980,7,
IQCK,124152,16,
GLIPR1L2,144321,12,
BCL2L12,83596,19,
TUBG2,27175,17,
